id,Date,Open,High,Low,Close,Volume,Futureprice
8691,2021-11-22-23-09,56529.01,56529.01,56440.4,56455.35,0.19894229,56453.58
8692,2021-11-22-23-08,56545.8,56565.81,56529.0,56534.65,4.18982298,56455.35
8693,2021-11-22-23-07,56541.32,56689.93,56511.42,56584.01,29.8375006,56534.65
8694,2021-11-22-23-06,56497.18,56527.86,56488.94,56527.86,2.19348,56584.01
8695,2021-11-22-23-05,56428.33,56446.91,56410.34,56446.91,1.81875861,56527.86
8696,2021-11-22-23-04,56499.98,56499.98,56411.89,56438.78,0.71320506,56446.91
8697,2021-11-22-23-03,56522.82,56522.82,56448.35,56486.16,4.17708967,56438.78
8698,2021-11-22-23-02,56578.65,56578.65,56537.86,56563.76,0.35764688,56486.16
8699,2021-11-22-23-01,56703.29,56703.29,56597.24,56626.33,6.41685273,56563.76
8700,2021-11-22-23-00,56715.33,56746.87,56653.51,56721.6,2.30105091,56626.33
8701,2021-11-22-22-59,56742.86,56753.09,56742.86,56753.09,0.276,56721.6
8702,2021-11-22-22-58,56736.42,56742.86,56736.42,56742.14,0.02170792,56753.09
8703,2021-11-22-22-57,56704.85,56756.1,56704.85,56756.1,0.0386,56742.14
8704,2021-11-22-22-56,56653.4,56683.45,56653.4,56683.45,0.05490304,56756.1
8705,2021-11-22-22-55,56712.07,56712.07,56611.77,56650.38,0.21787645,56683.45
8706,2021-11-22-22-54,56623.41,56726.15,56623.41,56725.72,0.63322966,56650.38
8707,2021-11-22-22-53,56613.09,56630.81,56613.09,56630.81,0.404355,56725.72
8708,2021-11-22-22-52,56640.79,56643.09,56613.09,56613.09,0.02764775,56630.81
8709,2021-11-22-22-51,56625.82,56649.66,56613.85,56630.65,3.36874324,56613.09
8710,2021-11-22-22-50,56711.81,56711.81,56632.72,56632.72,5.66011051,56630.65
8711,2021-11-22-22-49,56729.09,56741.17,56714.9,56714.9,0.20287684,56632.72
8712,2021-11-22-22-48,56700.0,56729.09,56700.0,56729.09,3.01343084,56714.9
8713,2021-11-22-22-47,56607.13,56693.0,56607.13,56693.0,0.4615278,56729.09
8714,2021-11-22-22-46,56608.73,56608.73,56558.35,56604.65,0.0751439,56693.0
8715,2021-11-22-22-45,56729.09,56729.09,56650.11,56650.11,18.47564716,56604.65
8716,2021-11-22-22-44,56713.89,56729.09,56678.02,56729.09,0.41593,56650.11
8717,2021-11-22-22-43,56645.0,56722.5,56645.0,56700.56,3.63424845,56729.09
8718,2021-11-22-22-42,56548.83,56633.81,56548.83,56633.74,3.5646374,56700.56
8719,2021-11-22-22-41,56545.23,56567.87,56525.31,56545.43,0.87625271,56633.74
8720,2021-11-22-22-40,56578.01,56591.29,56543.53,56556.94,1.25703087,56545.43
8721,2021-11-22-22-39,56507.0,56592.1,56507.0,56568.83,3.80854712,56556.94
8722,2021-11-22-22-38,56438.38,56493.54,56438.38,56493.54,0.33567656,56568.83
8723,2021-11-22-22-37,56407.24,56427.37,56404.07,56427.37,0.3452637,56493.54
8724,2021-11-22-22-36,56397.23,56424.29,56380.53,56424.29,3.66211136,56427.37
8725,2021-11-22-22-35,56379.16,56398.32,56379.16,56380.53,0.08596071,56424.29
8726,2021-11-22-22-34,56359.77,56381.71,56359.77,56381.71,0.07436544,56380.53
8727,2021-11-22-22-33,56349.06,56359.77,56300.68,56359.77,0.92458317,56381.71
8728,2021-11-22-22-32,56327.64,56343.45,56290.17,56343.45,1.07565015,56359.77
8729,2021-11-22-22-31,56336.27,56346.11,56325.87,56327.64,0.1968897,56343.45
8730,2021-11-22-22-30,56318.91,56342.13,56311.69,56337.03,2.20737469,56327.64
8731,2021-11-22-22-29,56300.08,56322.46,56295.99,56318.91,0.98709444,56337.03
8732,2021-11-22-22-28,56253.4,56333.6,56221.14,56319.87,1.73228627,56318.91
8733,2021-11-22-22-27,56287.48,56287.48,56250.34,56253.4,0.09819329,56319.87
8734,2021-11-22-22-26,56332.4,56344.23,56296.14,56296.14,3.6769674,56253.4
8735,2021-11-22-22-25,56341.12,56341.12,56321.18,56331.32,0.12929,56296.14
8736,2021-11-22-22-24,56282.48,56335.32,56282.48,56335.32,0.13304632,56331.32
8737,2021-11-22-22-23,56277.91,56307.0,56275.25,56282.48,0.21090374,56335.32
8738,2021-11-22-22-22,56244.43,56275.5,56244.43,56275.25,0.14034147,56282.48
8739,2021-11-22-22-21,56204.2,56226.69,56203.74,56224.66,2.71330532,56275.25
8740,2021-11-22-22-20,56137.91,56213.9,56130.26,56197.3,1.2966445,56224.66
8741,2021-11-22-22-19,56176.77,56176.77,56143.01,56143.43,1.75488342,56197.3
8742,2021-11-22-22-18,56263.57,56268.95,56168.4,56168.4,1.13036416,56143.43
8743,2021-11-22-22-17,56253.46,56278.12,56249.41,56278.12,0.07352,56168.4
8744,2021-11-22-22-16,56249.49,56284.15,56245.69,56260.47,0.15414857,56278.12
8745,2021-11-22-22-15,56262.88,56265.87,56235.29,56260.57,1.10098131,56260.47
8746,2021-11-22-22-14,56298.88,56301.93,56254.89,56282.72,0.67820319,56260.57
8747,2021-11-22-22-13,56275.58,56319.14,56250.19,56313.02,1.40148156,56282.72
8748,2021-11-22-22-12,56250.44,56290.77,56235.19,56279.29,0.06797036,56313.02
8749,2021-11-22-22-11,56244.8,56251.64,56228.39,56250.89,0.35612591,56279.29
8750,2021-11-22-22-10,56236.34,56278.51,56235.91,56244.8,0.21046,56250.89
8751,2021-11-22-22-09,56304.01,56304.01,56228.79,56228.79,0.1744525,56244.8
8752,2021-11-22-22-08,56357.28,56357.28,56281.2,56333.05,0.62964626,56228.79
8753,2021-11-22-22-07,56394.34,56421.48,56308.62,56326.42,0.46077596,56333.05
8754,2021-11-22-22-06,56501.0,56507.0,56364.73,56392.64,1.17182907,56326.42
8755,2021-11-22-22-05,56428.24,56494.8,56428.24,56489.95,3.1933637,56392.64
8756,2021-11-22-22-04,56388.63,56445.95,56388.06,56421.93,1.67977105,56489.95
8757,2021-11-22-22-03,56368.52,56421.34,56346.27,56385.53,3.43368653,56421.93
8758,2021-11-22-22-02,56305.07,56368.52,56305.07,56368.52,0.13998246,56385.53
8759,2021-11-22-22-01,56327.41,56341.07,56298.99,56298.99,1.5739232,56368.52
8760,2021-11-22-22-00,56272.36,56330.42,56260.12,56330.42,0.06089032,56298.99
8761,2021-11-22-21-59,56276.3,56311.63,56266.78,56287.98,0.38311714,56330.42
8762,2021-11-22-21-58,56295.15,56316.0,56223.19,56260.12,3.50211723,56287.98
8763,2021-11-22-21-57,56271.37,56308.9,56263.5,56306.73,1.0942899,56260.12
8764,2021-11-22-21-56,56252.82,56277.0,56218.99,56246.66,0.32221506,56306.73
8765,2021-11-22-21-55,56221.56,56246.41,56210.09,56239.75,0.10769,56246.66
8766,2021-11-22-21-54,56212.14,56222.0,56178.2,56222.0,0.31224,56239.75
8767,2021-11-22-21-53,56200.1,56231.21,56192.73,56218.29,0.32961639,56222.0
8768,2021-11-22-21-52,56129.09,56214.4,56129.09,56214.4,0.0334713,56218.29
8769,2021-11-22-21-51,56080.72,56102.98,56065.12,56065.12,3.1974646,56214.4
8770,2021-11-22-21-50,56025.0,56065.21,56019.33,56065.21,0.18051027,56065.12
8771,2021-11-22-21-49,56023.61,56043.97,56023.37,56036.03,1.28194,56065.21
8772,2021-11-22-21-48,55989.9,56043.97,55947.79,56043.96,0.85245824,56036.03
8773,2021-11-22-21-47,56078.95,56133.23,55963.22,55968.44,5.18406587,56043.96
8774,2021-11-22-21-46,56098.41,56138.48,56042.93,56042.93,1.44037185,55968.44
8775,2021-11-22-21-45,56161.28,56194.95,56100.0,56100.0,0.37206499,56042.93
8776,2021-11-22-21-44,56176.31,56244.69,56150.85,56167.86,1.78200372,56100.0
8777,2021-11-22-21-43,56203.3,56203.3,56170.63,56196.3,0.04432,56167.86
8778,2021-11-22-21-42,56126.67,56191.5,56126.67,56173.02,0.36216803,56196.3
8779,2021-11-22-21-41,56154.59,56203.26,56107.73,56118.79,0.38493045,56173.02
8780,2021-11-22-21-40,56262.71,56262.71,56153.61,56156.41,2.68766063,56118.79
8781,2021-11-22-21-39,56216.22,56280.54,56189.8,56280.54,0.49311537,56156.41
8782,2021-11-22-21-38,56187.42,56241.51,56157.08,56204.77,1.44784617,56280.54
8783,2021-11-22-21-37,56380.88,56380.88,56193.75,56243.21,0.77965845,56204.77
8784,2021-11-22-21-36,56367.02,56457.6,56300.98,56353.3,9.3701848,56243.21
8785,2021-11-22-21-35,56280.99,56345.79,56224.29,56345.79,0.79827729,56353.3
8786,2021-11-22-21-34,56328.0,56372.13,56227.68,56285.42,1.88187732,56345.79
8787,2021-11-22-21-33,56069.35,56323.0,56069.35,56323.0,4.7788343,56285.42
